invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_amount,hour,Day,Month,Time_of_Day,Profit_USD,Profit
148,WALM054,Sherman,Health and beauty,66.14,4.0,2019-03-19,2025-07-22 12:46:00,Credit card,5.6,0.21,264.56,12,Tuesday,March,Afternoon,0.555576,0.555576
149,WALM049,North Richland Hills,Home and lifestyle,71.86,8.0,2019-06-03,2025-07-22 15:07:00,Credit card,6.2,0.48,574.88,15,Monday,June,Afternoon,2.7594239999999997,2.7594239999999997
150,WALM065,Texas City,Health and beauty,32.46,8.0,2019-03-27,2025-07-22 13:48:00,Credit card,4.9,0.33,259.68,13,Wednesday,March,Afternoon,0.856944,0.856944
151,WALM016,Brownsville,Fashion accessories,91.54,4.0,2019-03-23,2025-07-22 19:20:00,Credit card,4.8,0.48,366.16,19,Saturday,March,Evening,1.757568,1.757568
152,WALM070,Hurst,Sports and travel,34.56,7.0,2019-11-03,2025-07-22 16:07:00,Credit card,7.3,0.33,241.92000000000002,16,Sunday,November,Afternoon,0.798336,0.798336
153,WALM099,Weatherford,Fashion accessories,83.24,9.0,2019-01-29,2025-07-22 11:56:00,Credit card,7.4,0.18,749.16,11,Tuesday,January,Morning,1.348488,1.348488
154,WALM071,Lufkin,Food and beverages,16.48,6.0,2019-07-02,2025-07-22 18:23:00,Ewallet,9.9,0.33,98.88,18,Tuesday,July,Evening,0.326304,0.326304
155,WALM078,Del Rio,Sports and travel,80.97,8.0,2019-01-28,2025-07-22 13:05:00,Cash,9.3,0.33,647.76,13,Monday,January,Afternoon,2.137608,2.137608
156,WALM074,Weslaco,Food and beverages,92.29,5.0,2019-02-20,2025-07-22 15:55:00,Cash,9.0,0.33,461.45000000000005,15,Wednesday,February,Afternoon,1.522785,1.522785
157,WALM042,Bryan,Electronic accessories,72.17,1.0,2019-04-01,2025-07-22 19:40:00,Cash,6.1,0.48,72.17,19,Monday,April,Evening,0.346416,0.346416
158,WALM013,Irving,Home and lifestyle,50.28,5.0,2019-07-03,2025-07-22 13:58:00,Ewallet,9.7,0.48,251.4,13,Wednesday,July,Afternoon,1.20672,1.20672
159,WALM100,Canyon,Health and beauty,97.22,9.0,2019-03-30,2025-07-22 14:43:00,Ewallet,6.0,0.18,874.98,14,Saturday,March,Afternoon,1.574964,1.574964
160,WALM094,Alamo,Sports and travel,93.39,6.0,2019-03-27,2025-07-22 19:18:00,Ewallet,10.0,0.33,560.34,19,Wednesday,March,Evening,1.8491220000000002,1.8491220000000002
161,WALM028,Odessa,Food and beverages,43.18,8.0,2019-01-19,2025-07-22 19:39:00,Credit card,8.3,0.48,345.44,19,Saturday,January,Evening,1.6581119999999998,1.6581119999999998
162,WALM019,Pasadena,Sports and travel,63.69,1.0,2019-02-25,2025-07-22 16:21:00,Cash,6.0,0.48,63.69,16,Monday,February,Afternoon,0.305712,0.305712
163,WALM011,Lubbock,Food and beverages,45.79,7.0,2019-03-13,2025-07-22 19:44:00,Credit card,7.0,0.48,320.53,19,Wednesday,March,Evening,1.5385439999999997,1.5385439999999997
164,WALM084,Schertz,Sports and travel,76.4,2.0,2019-01-30,2025-07-22 19:42:00,Ewallet,6.5,0.33,152.8,19,Wednesday,January,Evening,0.50424,0.50424
165,WALM057,Euless,Food and beverages,39.9,10.0,2019-02-20,2025-07-22 15:24:00,Credit card,5.9,0.33,399.0,15,Wednesday,February,Afternoon,1.3167,1.3167
166,WALM088,Cleburne,Health and beauty,42.57,8.0,2019-02-25,2025-07-22 14:12:00,Ewallet,5.6,0.33,340.56,14,Monday,February,Afternoon,1.123848,1.123848
167,WALM061,Cedar Park,Home and lifestyle,95.58,10.0,2019-01-16,2025-07-22 13:32:00,Cash,4.8,0.33,955.8,13,Wednesday,January,Afternoon,3.15414,3.15414
168,WALM040,Edinburg,Fashion accessories,98.98,10.0,2019-08-02,2025-07-22 16:20:00,Credit card,8.7,0.48,989.8000000000001,16,Friday,August,Afternoon,4.75104,4.75104
169,WALM069,Rockwall,Food and beverages,51.28,6.0,2019-01-19,2025-07-22 16:31:00,Cash,6.5,0.33,307.68,16,Saturday,January,Afternoon,1.015344,1.015344
170,WALM089,Southlake,Sports and travel,69.52,7.0,2019-01-02,2025-07-22 15:10:00,Credit card,8.5,0.33,486.64,15,Wednesday,January,Afternoon,1.605912,1.605912
171,WALM031,Lewisville,Health and beauty,70.01,5.0,2019-03-01,2025-07-22 11:36:00,Ewallet,5.5,0.48,350.05,11,Friday,March,Morning,1.68024,1.68024
172,WALM039,Longview,Food and beverages,80.05,5.0,2019-01-26,2025-07-22 12:45:00,Credit card,9.4,0.48,400.25,12,Saturday,January,Afternoon,1.9211999999999998,1.9211999999999998
173,WALM039,Longview,Electronic accessories,20.85,8.0,2019-03-03,2025-07-22 19:17:00,Cash,6.3,0.48,166.8,19,Sunday,March,Evening,0.80064,0.80064
174,WALM047,Flower Mound,Electronic accessories,52.89,6.0,2019-01-19,2025-07-22 17:34:00,Credit card,9.8,0.48,317.34000000000003,17,Saturday,January,Evening,1.523232,1.523232
175,WALM071,Lufkin,Food and beverages,19.79,8.0,2019-01-18,2025-07-22 12:04:00,Ewallet,8.7,0.33,158.32,12,Friday,January,Afternoon,0.5224559999999999,0.5224559999999999
176,WALM060,DeSoto,Home and lifestyle,33.84,9.0,2019-03-21,2025-07-22 16:21:00,Ewallet,8.8,0.33,304.56000000000006,16,Thursday,March,Afternoon,1.0050480000000002,1.0050480000000002
177,WALM073,Seguin,Food and beverages,22.17,8.0,2019-03-03,2025-07-22 17:01:00,Credit card,9.6,0.33,177.36,17,Sunday,March,Evening,0.585288,0.585288
178,WALM059,Pflugerville,Fashion accessories,22.51,7.0,2019-02-13,2025-07-22 10:50:00,Credit card,4.8,0.33,157.57000000000002,10,Wednesday,February,Morning,0.519981,0.519981
179,WALM012,Garland,Food and beverages,73.88,6.0,2019-03-23,2025-07-22 19:16:00,Ewallet,4.4,0.48,443.28,19,Saturday,March,Evening,2.127744,2.127744
180,WALM086,Rosenberg,Health and beauty,86.8,3.0,2019-01-28,2025-07-22 16:47:00,Ewallet,9.9,0.33,260.4,16,Monday,January,Afternoon,0.85932,0.85932
181,WALM073,Seguin,Fashion accessories,64.26,7.0,2019-09-02,2025-07-22 10:00:00,Cash,5.7,0.33,449.82000000000005,10,Monday,September,Morning,1.4844060000000001,1.4844060000000001
182,WALM028,Odessa,Food and beverages,38.47,8.0,2019-01-23,2025-07-22 11:51:00,Cash,7.7,0.48,307.76,11,Wednesday,January,Morning,1.477248,1.477248
183,WALM053,Conroe,Sports and travel,15.5,10.0,2019-03-23,2025-07-22 10:55:00,Ewallet,8.0,0.57,155.0,10,Saturday,March,Morning,0.8835,0.8835
184,WALM024,Carrollton,Health and beauty,34.31,8.0,2019-01-25,2025-07-22 15:00:00,Ewallet,5.7,0.48,274.48,15,Friday,January,Afternoon,1.317504,1.317504
185,WALM097,Alice,Sports and travel,12.34,7.0,2019-04-03,2025-07-22 11:19:00,Credit card,6.7,0.18,86.38,11,Wednesday,April,Morning,0.15548399999999998,0.15548399999999998
186,WALM072,Lancaster,Food and beverages,18.08,3.0,2019-05-03,2025-07-22 19:46:00,Ewallet,8.0,0.33,54.239999999999995,19,Friday,May,Evening,0.17899199999999998,0.17899199999999998
187,WALM023,Midland,Home and lifestyle,94.49,8.0,2019-03-03,2025-07-22 19:00:00,Ewallet,7.5,0.48,755.92,19,Sunday,March,Evening,3.6284159999999996,3.6284159999999996
188,WALM038,Sugar Land,Home and lifestyle,46.47,4.0,2019-08-02,2025-07-22 10:53:00,Cash,7.0,0.48,185.88,10,Friday,August,Morning,0.8922239999999999,0.8922239999999999
189,WALM078,Del Rio,Home and lifestyle,74.07,1.0,2019-10-02,2025-07-22 12:50:00,Ewallet,9.9,0.33,74.07,12,Wednesday,October,Afternoon,0.24443099999999998,0.24443099999999998
190,WALM084,Schertz,Home and lifestyle,69.81,4.0,2019-01-28,2025-07-22 20:50:00,Credit card,5.9,0.33,279.24,20,Monday,January,Evening,0.921492,0.921492
191,WALM059,Pflugerville,Home and lifestyle,77.04,3.0,2019-11-02,2025-07-22 10:39:00,Credit card,7.2,0.33,231.12,10,Saturday,November,Morning,0.762696,0.762696
192,WALM062,Galveston,Fashion accessories,73.52,2.0,2019-01-15,2025-07-22 13:41:00,Ewallet,4.6,0.33,147.04,13,Tuesday,January,Afternoon,0.485232,0.485232
193,WALM090,Brownwood,Food and beverages,87.8,9.0,2019-03-16,2025-07-22 19:08:00,Cash,9.2,0.33,790.1999999999999,19,Saturday,March,Evening,2.6076599999999996,2.6076599999999996
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4.0,2019-01-26,2025-07-22 20:23:00,Ewallet,5.7,0.48,102.2,20,Saturday,January,Evening,0.49056,0.49056
195,WALM003,San Antonio,Electronic accessories,32.71,5.0,2019-03-19,2025-07-22 11:30:00,Credit card,9.9,0.48,163.55,11,Tuesday,March,Morning,0.78504,0.78504
196,WALM066,Grapevine,Fashion accessories,74.29,1.0,2019-01-13,2025-07-22 19:30:00,Cash,5.0,0.33,74.29,19,Sunday,January,Evening,0.245157,0.245157
197,WALM079,La Porte,Health and beauty,43.7,2.0,2019-03-26,2025-07-22 18:03:00,Cash,4.9,0.33,87.4,18,Tuesday,March,Evening,0.28842,0.28842
198,WALM002,Dallas,Home and lifestyle,25.29,1.0,2019-03-23,2025-07-22 10:13:00,Ewallet,6.1,0.36,25.29,10,Saturday,March,Morning,0.091044,0.091044
199,WALM094,Alamo,Health and beauty,41.5,4.0,2019-12-03,2025-07-22 19:58:00,Credit card,8.2,0.33,166.0,19,Tuesday,December,Evening,0.5478,0.5478
200,WALM047,Flower Mound,Food and beverages,71.39,5.0,2019-02-17,2025-07-22 19:57:00,Credit card,5.5,0.48,356.95,19,Sunday,February,Evening,1.7133599999999998,1.7133599999999998
201,WALM100,Canyon,Sports and travel,19.15,6.0,2019-01-29,2025-07-22 10:01:00,Credit card,6.8,0.18,114.89999999999999,10,Tuesday,January,Morning,0.20681999999999998,0.20681999999999998
202,WALM005,Fort Worth,Electronic accessories,57.49,4.0,2019-03-15,2025-07-22 11:57:00,Cash,6.6,0.48,229.96,11,Friday,March,Morning,1.103808,1.103808
203,WALM086,Rosenberg,Electronic accessories,61.41,7.0,2019-01-14,2025-07-22 10:02:00,Cash,9.8,0.33,429.87,10,Monday,January,Morning,1.418571,1.418571
204,WALM029,Round Rock,Health and beauty,25.9,10.0,2019-06-02,2025-07-22 14:51:00,Ewallet,8.7,0.48,259.0,14,Sunday,June,Afternoon,1.2431999999999999,1.2431999999999999
205,WALM065,Texas City,Home and lifestyle,17.77,5.0,2019-02-15,2025-07-22 12:42:00,Credit card,5.4,0.33,88.85,12,Friday,February,Afternoon,0.293205,0.293205
206,WALM085,Kerrville,Health and beauty,23.03,9.0,2019-03-01,2025-07-22 12:02:00,Ewallet,7.9,0.33,207.27,12,Friday,March,Afternoon,0.683991,0.683991
207,WALM034,College Station,Electronic accessories,66.65,9.0,2019-04-01,2025-07-22 18:19:00,Credit card,9.7,0.48,599.85,18,Monday,April,Evening,2.87928,2.87928
208,WALM055,Waxahachie,Home and lifestyle,28.53,10.0,2019-03-18,2025-07-22 17:38:00,Ewallet,7.8,0.33,285.3,17,Monday,March,Evening,0.94149,0.94149
209,WALM043,Baytown,Fashion accessories,30.37,3.0,2019-03-28,2025-07-22 13:41:00,Ewallet,5.1,0.48,91.11,13,Thursday,March,Afternoon,0.43732799999999994,0.43732799999999994
210,WALM003,San Antonio,Electronic accessories,99.73,9.0,2019-02-03,2025-07-22 19:42:00,Credit card,6.5,0.48,897.57,19,Sunday,February,Evening,4.308336,4.308336
211,WALM050,Victoria,Electronic accessories,26.23,9.0,2019-01-25,2025-07-22 20:24:00,Ewallet,5.9,0.48,236.07,20,Friday,January,Evening,1.133136,1.133136
212,WALM057,Euless,Food and beverages,93.26,9.0,2019-01-16,2025-07-22 18:08:00,Cash,8.8,0.33,839.34,18,Wednesday,January,Evening,2.769822,2.769822
213,WALM088,Cleburne,Home and lifestyle,92.36,5.0,2019-03-20,2025-07-22 19:17:00,Ewallet,4.9,0.33,461.8,19,Wednesday,March,Evening,1.52394,1.52394
214,WALM093,Angleton,Sports and travel,46.42,3.0,2019-04-01,2025-07-22 13:24:00,Credit card,4.4,0.33,139.26,13,Monday,April,Afternoon,0.45955799999999997,0.45955799999999997
215,WALM065,Texas City,Sports and travel,29.61,7.0,2019-11-03,2025-07-22 15:53:00,Cash,6.5,0.33,207.26999999999998,15,Sunday,November,Afternoon,0.6839909999999999,0.6839909999999999
216,WALM072,Lancaster,Home and lifestyle,18.28,1.0,2019-03-22,2025-07-22 15:05:00,Credit card,8.3,0.33,18.28,15,Friday,March,Afternoon,0.060324,0.060324
217,WALM038,Sugar Land,Sports and travel,24.77,5.0,2019-03-24,2025-07-22 18:27:00,Cash,8.5,0.48,123.85,18,Sunday,March,Evening,0.5944799999999999,0.5944799999999999
218,WALM081,Friendswood,Electronic accessories,94.64,3.0,2019-02-21,2025-07-22 16:55:00,Cash,5.5,0.33,283.92,16,Thursday,February,Afternoon,0.9369360000000001,0.9369360000000001
219,WALM043,Baytown,Fashion accessories,94.87,8.0,2019-12-02,2025-07-22 12:58:00,Ewallet,8.7,0.48,758.96,12,Monday,December,Afternoon,3.643008,3.643008
220,WALM044,Pharr,Food and beverages,57.34,3.0,2019-10-03,2025-07-22 18:59:00,Credit card,7.9,0.48,172.02,18,Thursday,October,Evening,0.825696,0.825696
221,WALM002,Dallas,Electronic accessories,45.35,6.0,2019-01-31,2025-07-22 13:44:00,Ewallet,6.1,0.36,272.1,13,Thursday,January,Afternoon,0.9795600000000001,0.9795600000000001
222,WALM056,Rowlett,Food and beverages,62.08,7.0,2019-06-03,2025-07-22 13:46:00,Ewallet,5.4,0.33,434.56,13,Monday,June,Afternoon,1.434048,1.434048
223,WALM020,Killeen,Electronic accessories,11.81,5.0,2019-02-17,2025-07-22 18:06:00,Cash,9.4,0.48,59.050000000000004,18,Sunday,February,Evening,0.28343999999999997,0.28343999999999997
224,WALM026,Denton,Fashion accessories,12.54,1.0,2019-02-21,2025-07-22 12:38:00,Cash,8.2,0.48,12.54,12,Thursday,February,Afternoon,0.06019199999999999,0.06019199999999999
225,WALM003,San Antonio,Food and beverages,43.25,2.0,2019-03-20,2025-07-22 15:56:00,Cash,6.2,0.48,86.5,15,Wednesday,March,Afternoon,0.41519999999999996,0.41519999999999996
226,WALM067,Haltom City,Sports and travel,87.16,2.0,2019-11-01,2025-07-22 14:29:00,Credit card,9.7,0.33,174.32,14,Friday,November,Afternoon,0.575256,0.575256
227,WALM059,Pflugerville,Health and beauty,69.37,9.0,2019-01-26,2025-07-22 19:14:00,Ewallet,4.0,0.33,624.33,19,Saturday,January,Evening,2.060289,2.060289
228,WALM068,Burleson,Electronic accessories,37.06,4.0,2019-01-31,2025-07-22 16:24:00,Ewallet,9.7,0.33,148.24,16,Thursday,January,Afternoon,0.489192,0.489192
229,WALM049,North Richland Hills,Electronic accessories,90.7,6.0,2019-02-26,2025-07-22 10:52:00,Cash,5.3,0.48,544.2,10,Tuesday,February,Morning,2.61216,2.61216
230,WALM087,Waxahachie,Home and lifestyle,63.42,8.0,2019-11-03,2025-07-22 12:55:00,Ewallet,7.4,0.33,507.36,12,Sunday,November,Afternoon,1.674288,1.674288
231,WALM007,Arlington,Fashion accessories,81.37,2.0,2019-01-26,2025-07-22 19:28:00,Cash,6.5,0.48,162.74,19,Saturday,January,Evening,0.781152,0.781152
232,WALM024,Carrollton,Electronic accessories,10.59,3.0,2019-12-03,2025-07-22 13:52:00,Credit card,8.7,0.48,31.77,13,Tuesday,December,Afternoon,0.152496,0.152496
233,WALM059,Pflugerville,Health and beauty,84.09,9.0,2019-11-02,2025-07-22 10:54:00,Cash,8.0,0.33,756.8100000000001,10,Saturday,November,Morning,2.4974730000000003,2.4974730000000003
234,WALM045,Missouri City,Fashion accessories,73.82,4.0,2019-02-21,2025-07-22 18:31:00,Credit card,6.7,0.48,295.28,18,Thursday,February,Evening,1.4173439999999997,1.4173439999999997
235,WALM069,Rockwall,Health and beauty,51.94,10.0,2019-09-03,2025-07-22 18:24:00,Ewallet,6.5,0.33,519.4,18,Tuesday,September,Evening,1.7140199999999999,1.7140199999999999
236,WALM084,Schertz,Sports and travel,93.14,2.0,2019-01-20,2025-07-22 18:09:00,Ewallet,4.1,0.33,186.28,18,Sunday,January,Evening,0.614724,0.614724
237,WALM068,Burleson,Health and beauty,17.41,5.0,2019-01-28,2025-07-22 15:16:00,Credit card,4.9,0.33,87.05,15,Monday,January,Afternoon,0.287265,0.287265
238,WALM023,Midland,Fashion accessories,44.22,5.0,2019-05-03,2025-07-22 17:07:00,Credit card,8.6,0.48,221.1,17,Friday,May,Evening,1.0612799999999998,1.0612799999999998
239,WALM040,Edinburg,Electronic accessories,13.22,5.0,2019-02-03,2025-07-22 19:26:00,Cash,4.3,0.48,66.10000000000001,19,Sunday,February,Evening,0.31728,0.31728
240,WALM085,Kerrville,Fashion accessories,89.69,1.0,2019-11-01,2025-07-22 11:20:00,Ewallet,4.9,0.33,89.69,11,Friday,November,Morning,0.295977,0.295977
241,WALM009,Plano,Food and beverages,24.94,9.0,2019-11-01,2025-07-22 16:49:00,Credit card,5.6,0.48,224.46,16,Friday,November,Afternoon,1.077408,1.077408
242,WALM100,Canyon,Health and beauty,59.77,2.0,2019-11-03,2025-07-22 12:01:00,Credit card,5.8,0.18,119.54,12,Sunday,November,Afternoon,0.215172,0.215172
243,WALM077,Coppell,Fashion accessories,93.2,2.0,2019-02-28,2025-07-22 18:37:00,Credit card,6.0,0.33,186.4,18,Thursday,February,Evening,0.61512,0.61512
244,WALM034,College Station,Home and lifestyle,62.65,4.0,2019-05-01,2025-07-22 11:25:00,Cash,4.2,0.48,250.6,11,Wednesday,May,Morning,1.20288,1.20288
245,WALM070,Hurst,Home and lifestyle,93.87,8.0,2019-02-02,2025-07-22 18:42:00,Credit card,8.3,0.33,750.96,18,Saturday,February,Evening,2.478168,2.478168
246,WALM021,McAllen,Home and lifestyle,47.59,8.0,2019-01-01,2025-07-22 14:47:00,Cash,5.7,0.48,380.72,14,Tuesday,January,Afternoon,1.827456,1.827456
247,WALM044,Pharr,Electronic accessories,81.4,3.0,2019-09-02,2025-07-22 19:43:00,Cash,4.8,0.48,244.20000000000002,19,Monday,September,Evening,1.1721599999999999,1.1721599999999999
248,WALM055,Waxahachie,Fashion accessories,17.94,5.0,2019-01-23,2025-07-22 14:04:00,Ewallet,6.8,0.33,89.7,14,Wednesday,January,Afternoon,0.29601,0.29601
249,WALM019,Pasadena,Electronic accessories,77.72,4.0,2019-07-01,2025-07-22 16:11:00,Credit card,8.8,0.48,310.88,16,Monday,July,Afternoon,1.4922239999999998,1.4922239999999998
250,WALM026,Denton,Food and beverages,73.06,7.0,2019-01-14,2025-07-22 19:06:00,Credit card,4.2,0.48,511.42,19,Monday,January,Evening,2.4548159999999997,2.4548159999999997
251,WALM033,Pearland,Food and beverages,46.55,9.0,2019-02-02,2025-07-22 15:34:00,Ewallet,6.4,0.48,418.95,15,Saturday,February,Afternoon,2.01096,2.01096
252,WALM078,Del Rio,Fashion accessories,35.19,10.0,2019-03-17,2025-07-22 19:06:00,Credit card,8.4,0.33,351.9,19,Sunday,March,Evening,1.16127,1.16127
253,WALM066,Grapevine,Sports and travel,14.39,2.0,2019-02-03,2025-07-22 19:44:00,Credit card,7.2,0.33,28.78,19,Sunday,February,Evening,0.094974,0.094974
254,WALM011,Lubbock,Home and lifestyle,23.75,4.0,2019-03-16,2025-07-22 11:22:00,Cash,5.2,0.48,95.0,11,Saturday,March,Morning,0.45599999999999996,0.45599999999999996
255,WALM016,Brownsville,Home and lifestyle,58.9,8.0,2019-06-01,2025-07-22 11:23:00,Cash,8.9,0.48,471.2,11,Saturday,June,Morning,2.2617599999999998,2.2617599999999998
256,WALM048,Harlingen,Fashion accessories,32.62,4.0,2019-01-29,2025-07-22 14:12:00,Cash,9.0,0.48,130.48,14,Tuesday,January,Afternoon,0.6263039999999999,0.6263039999999999
257,WALM067,Haltom City,Electronic accessories,66.35,1.0,2019-01-31,2025-07-22 10:46:00,Credit card,9.7,0.33,66.35,10,Thursday,January,Morning,0.21895499999999998,0.21895499999999998
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6.0,2019-05-02,2025-07-22 10:16:00,Ewallet,8.7,0.48,155.46,10,Thursday,May,Morning,0.746208,0.746208
259,WALM029,Round Rock,Electronic accessories,32.25,4.0,2019-02-13,2025-07-22 12:38:00,Ewallet,6.5,0.48,129.0,12,Wednesday,February,Afternoon,0.6192,0.6192
260,WALM100,Canyon,Electronic accessories,65.94,4.0,2019-07-02,2025-07-22 13:05:00,Credit card,6.9,0.18,263.76,13,Tuesday,July,Afternoon,0.47476799999999997,0.47476799999999997
261,WALM074,Weslaco,Electronic accessories,75.06,9.0,2019-03-19,2025-07-22 13:25:00,Cash,6.2,0.33,675.54,13,Tuesday,March,Afternoon,2.229282,2.229282
262,WALM019,Pasadena,Fashion accessories,16.45,4.0,2019-07-03,2025-07-22 14:53:00,Ewallet,5.6,0.48,65.8,14,Wednesday,July,Afternoon,0.31583999999999995,0.31583999999999995
263,WALM022,Mesquite,Fashion accessories,38.3,4.0,2019-03-13,2025-07-22 19:22:00,Cash,5.7,0.48,153.2,19,Wednesday,March,Evening,0.7353599999999999,0.7353599999999999
264,WALM099,Weatherford,Sports and travel,22.24,10.0,2019-09-02,2025-07-22 11:00:00,Cash,4.2,0.18,222.39999999999998,11,Monday,September,Morning,0.40031999999999995,0.40031999999999995
265,WALM095,Big Spring,Sports and travel,54.45,1.0,2019-02-26,2025-07-22 19:24:00,Ewallet,7.9,0.33,54.45,19,Tuesday,February,Evening,0.179685,0.179685
266,WALM075,San Marcos,Sports and travel,98.4,7.0,2019-12-03,2025-07-22 12:43:00,Credit card,8.7,0.33,688.8000000000001,12,Tuesday,December,Afternoon,2.2730400000000004,2.2730400000000004
267,WALM072,Lancaster,Home and lifestyle,35.47,4.0,2019-03-14,2025-07-22 17:22:00,Credit card,6.9,0.33,141.88,17,Thursday,March,Evening,0.468204,0.468204
268,WALM081,Friendswood,Food and beverages,74.6,10.0,2019-08-01,2025-07-22 20:55:00,Cash,9.5,0.33,746.0,20,Thursday,August,Evening,2.4617999999999998,2.4617999999999998
269,WALM001,Houston,Home and lifestyle,70.74,4.0,2019-05-01,2025-07-22 16:05:00,Credit card,4.4,0.36,282.96,16,Wednesday,May,Afternoon,1.018656,1.018656
270,WALM001,Houston,Home and lifestyle,35.54,10.0,2019-04-01,2025-07-22 13:34:00,Ewallet,7.0,0.36,355.4,13,Monday,April,Afternoon,1.27944,1.27944
271,WALM069,Rockwall,Sports and travel,67.43,5.0,2019-06-03,2025-07-22 18:13:00,Ewallet,6.3,0.33,337.15000000000003,18,Monday,June,Evening,1.112595,1.112595
272,WALM027,Abilene,Health and beauty,21.12,2.0,2019-03-01,2025-07-22 19:17:00,Cash,9.7,0.48,42.24,19,Friday,March,Evening,0.202752,0.202752
273,WALM094,Alamo,Home and lifestyle,21.54,9.0,2019-07-01,2025-07-22 11:44:00,Credit card,8.8,0.33,193.85999999999999,11,Monday,July,Morning,0.6397379999999999,0.6397379999999999
274,WALM025,Waco,Home and lifestyle,12.03,2.0,2019-01-27,2025-07-22 15:51:00,Cash,5.1,0.48,24.06,15,Sunday,January,Afternoon,0.11548799999999998,0.11548799999999998
275,WALM042,Bryan,Health and beauty,99.71,6.0,2019-02-26,2025-07-22 16:52:00,Ewallet,7.9,0.48,598.26,16,Tuesday,February,Afternoon,2.8716479999999995,2.8716479999999995
276,WALM056,Rowlett,Fashion accessories,47.97,7.0,2019-07-01,2025-07-22 20:52:00,Cash,6.2,0.33,335.78999999999996,20,Monday,July,Evening,1.108107,1.108107
277,WALM027,Abilene,Home and lifestyle,21.82,10.0,2019-07-01,2025-07-22 17:36:00,Cash,7.1,0.48,218.2,17,Monday,July,Evening,1.0473599999999998,1.0473599999999998
278,WALM046,Temple,Fashion accessories,95.42,4.0,2019-02-02,2025-07-22 13:23:00,Ewallet,6.4,0.48,381.68,13,Saturday,February,Afternoon,1.832064,1.832064
